"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","cb_coefficient","cv_coefficient","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_pellets_pp","conversion_factor_pri_biomass_pellets_sr","conversion_factor_sec_elec","conversion_factor_sec_heat_low","ef_pri_biomass_pellets_pp_emi_co2_f_pow","ef_pri_biomass_pellets_sr_emi_co2_f_pow"
246,"FR",2027,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,126647.6907138,3081654.136764,1.970429646454,0.46,1.0,0.0,3.6,154.8,25,"","v1","","","",3.23530467996528,3.23530467996528,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
247,"FR",2030,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,124414.608006,3030612.2463,1.9672395283,0.46,1.0,0.0,3.6,144.0,25,"","v1","","","",3.23245906090599,3.23245906090599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
248,"FR",2035,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,122022.0193905,2993394.20117,1.975214823685,0.4575,1.0,0.0,3.6,126.0,25,"","v1","","","",3.24375698421426,3.24375698421426,1.0,2.18579234972678,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
249,"FR",2040,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,119629.430775,2956176.15604,1.98319011907,0.455,1.0,0.0,3.6,108.0,25,"","v1","","","",3.25513416035442,3.25513416035442,1.0,2.1978021978022,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
250,"FR",2045,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,117236.8421595,2918958.11091,1.991165414455,0.4525,1.0,0.0,3.6,90.0,25,"","v1","","","",3.26659142617748,3.26659142617748,1.0,2.20994475138122,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
251,"FR",2050,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
252,"FR",2060,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
253,"FR",2070,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
254,"FR",2020,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58485.49949,2286251.3437,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23713646532438,2.23713646532438,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
255,"FR",2021,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58166.4876746,2274554.243802,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23663609930664,2.23663609930664,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
256,"FR",2024,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,57209.4522284,2239462.944108,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23513634331694,2.23513634331694,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
257,"FR",2027,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,56252.4167822,2204371.644414,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23363859727496,2.23363859727496,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
258,"FR",2030,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,55295.381336,2169280.34472,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
259,"FR",2035,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,54497.8517975,2132062.29959,1.1697099898,0.5725,0.165,0.0,3.6,63.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.74672489082969,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
260,"FR",2040,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,53700.322259,2094844.25446,1.1697099898,0.555,0.16,0.0,3.6,54.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.8018018018018,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
261,"FR",2045,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52902.7927205,2057626.20933,1.1697099898,0.5375,0.155,0.0,3.6,45.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.86046511627907,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
262,"FR",2050,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
263,"FR",2060,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
264,"FR",2070,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
265,"GB",2020,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,131858.217032,3200751.88118,1.97787325548,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.24196398178016,3.24196398178016,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
266,"GB",2021,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,131113.8561294,3183737.917692,1.976809882762,0.46,1.0,0.0,3.6,176.4,25,"","v1","","","",3.24101097503546,3.24101097503546,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
267,"GB",2024,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,128880.7734216,3132696.027228,1.973619764608,0.46,1.0,0.0,3.6,165.6,25,"","v1","","","",3.2381553135862,3.2381553135862,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
268,"GB",2027,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,126647.6907138,3081654.136764,1.970429646454,0.46,1.0,0.0,3.6,154.8,25,"","v1","","","",3.23530467996528,3.23530467996528,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
269,"GB",2030,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,124414.608006,3030612.2463,1.9672395283,0.46,1.0,0.0,3.6,144.0,25,"","v1","","","",3.23245906090599,3.23245906090599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
270,"GB",2035,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,122022.0193905,2993394.20117,1.975214823685,0.4575,1.0,0.0,3.6,126.0,25,"","v1","","","",3.24375698421426,3.24375698421426,1.0,2.18579234972678,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
271,"GB",2040,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,119629.430775,2956176.15604,1.98319011907,0.455,1.0,0.0,3.6,108.0,25,"","v1","","","",3.25513416035442,3.25513416035442,1.0,2.1978021978022,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
272,"GB",2045,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,117236.8421595,2918958.11091,1.991165414455,0.4525,1.0,0.0,3.6,90.0,25,"","v1","","","",3.26659142617748,3.26659142617748,1.0,2.20994475138122,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
273,"GB",2050,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
274,"GB",2060,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
275,"GB",2070,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
276,"GB",2020,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58485.49949,2286251.3437,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23713646532438,2.23713646532438,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
277,"GB",2021,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58166.4876746,2274554.243802,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23663609930664,2.23663609930664,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
278,"GB",2024,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,57209.4522284,2239462.944108,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23513634331694,2.23513634331694,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
279,"GB",2027,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,56252.4167822,2204371.644414,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23363859727496,2.23363859727496,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
280,"GB",2030,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,55295.381336,2169280.34472,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
281,"GB",2035,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,54497.8517975,2132062.29959,1.1697099898,0.5725,0.165,0.0,3.6,63.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.74672489082969,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
282,"GB",2040,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,53700.322259,2094844.25446,1.1697099898,0.555,0.16,0.0,3.6,54.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.8018018018018,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
283,"GB",2045,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52902.7927205,2057626.20933,1.1697099898,0.5375,0.155,0.0,3.6,45.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.86046511627907,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
284,"GB",2050,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
285,"GB",2060,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
286,"GB",2070,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
287,"GR",2020,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,131858.217032,3200751.88118,1.97787325548,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.24196398178016,3.24196398178016,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
288,"GR",2021,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,131113.8561294,3183737.917692,1.976809882762,0.46,1.0,0.0,3.6,176.4,25,"","v1","","","",3.24101097503546,3.24101097503546,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
289,"GR",2024,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,128880.7734216,3132696.027228,1.973619764608,0.46,1.0,0.0,3.6,165.6,25,"","v1","","","",3.2381553135862,3.2381553135862,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
290,"GR",2027,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,126647.6907138,3081654.136764,1.970429646454,0.46,1.0,0.0,3.6,154.8,25,"","v1","","","",3.23530467996528,3.23530467996528,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
291,"GR",2030,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,124414.608006,3030612.2463,1.9672395283,0.46,1.0,0.0,3.6,144.0,25,"","v1","","","",3.23245906090599,3.23245906090599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
292,"GR",2035,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,122022.0193905,2993394.20117,1.975214823685,0.4575,1.0,0.0,3.6,126.0,25,"","v1","","","",3.24375698421426,3.24375698421426,1.0,2.18579234972678,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
293,"GR",2040,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,119629.430775,2956176.15604,1.98319011907,0.455,1.0,0.0,3.6,108.0,25,"","v1","","","",3.25513416035442,3.25513416035442,1.0,2.1978021978022,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
294,"GR",2045,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,117236.8421595,2918958.11091,1.991165414455,0.4525,1.0,0.0,3.6,90.0,25,"","v1","","","",3.26659142617748,3.26659142617748,1.0,2.20994475138122,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
295,"GR",2050,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
296,"GR",2060,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
297,"GR",2070,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
298,"GR",2020,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58485.49949,2286251.3437,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23713646532438,2.23713646532438,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
299,"GR",2021,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58166.4876746,2274554.243802,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23663609930664,2.23663609930664,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
300,"GR",2024,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,57209.4522284,2239462.944108,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23513634331694,2.23513634331694,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
301,"GR",2027,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,56252.4167822,2204371.644414,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23363859727496,2.23363859727496,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
302,"GR",2030,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,55295.381336,2169280.34472,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
303,"GR",2035,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,54497.8517975,2132062.29959,1.1697099898,0.5725,0.165,0.0,3.6,63.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.74672489082969,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
304,"GR",2040,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,53700.322259,2094844.25446,1.1697099898,0.555,0.16,0.0,3.6,54.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.8018018018018,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
305,"GR",2045,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52902.7927205,2057626.20933,1.1697099898,0.5375,0.155,0.0,3.6,45.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.86046511627907,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
306,"GR",2050,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
307,"GR",2060,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
308,"GR",2070,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52105.263182,2020408.1642,1.1697099898,0.52,0.15,0.0,3.6,36.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.92307692307692,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
309,"HR",2020,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,131858.217032,3200751.88118,1.97787325548,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.24196398178016,3.24196398178016,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
310,"HR",2021,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,131113.8561294,3183737.917692,1.976809882762,0.46,1.0,0.0,3.6,176.4,25,"","v1","","","",3.24101097503546,3.24101097503546,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
311,"HR",2024,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,128880.7734216,3132696.027228,1.973619764608,0.46,1.0,0.0,3.6,165.6,25,"","v1","","","",3.2381553135862,3.2381553135862,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
312,"HR",2027,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,126647.6907138,3081654.136764,1.970429646454,0.46,1.0,0.0,3.6,154.8,25,"","v1","","","",3.23530467996528,3.23530467996528,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
313,"HR",2030,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,124414.608006,3030612.2463,1.9672395283,0.46,1.0,0.0,3.6,144.0,25,"","v1","","","",3.23245906090599,3.23245906090599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
314,"HR",2035,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,122022.0193905,2993394.20117,1.975214823685,0.4575,1.0,0.0,3.6,126.0,25,"","v1","","","",3.24375698421426,3.24375698421426,1.0,2.18579234972678,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
315,"HR",2040,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,119629.430775,2956176.15604,1.98319011907,0.455,1.0,0.0,3.6,108.0,25,"","v1","","","",3.25513416035442,3.25513416035442,1.0,2.1978021978022,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
316,"HR",2045,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,117236.8421595,2918958.11091,1.991165414455,0.4525,1.0,0.0,3.6,90.0,25,"","v1","","","",3.26659142617748,3.26659142617748,1.0,2.20994475138122,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
317,"HR",2050,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
318,"HR",2060,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
319,"HR",2070,"pow_combustion_st_chp_biomass_12",0.0,100000.0,0.0,114844.253544,2881740.06578,1.99914070984,0.45,1.0,0.0,3.6,72.0,25,"","v1","","","",3.2781296303581,3.2781296303581,1.0,2.22222222222222,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
320,"HR",2020,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58485.49949,2286251.3437,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23713646532438,2.23713646532438,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
321,"HR",2021,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,58166.4876746,2274554.243802,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23663609930664,2.23663609930664,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
322,"HR",2024,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,57209.4522284,2239462.944108,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23513634331694,2.23513634331694,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
323,"HR",2027,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,56252.4167822,2204371.644414,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23363859727496,2.23363859727496,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
324,"HR",2030,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,55295.381336,2169280.34472,1.1697099898,0.59,0.17,0.0,3.6,72.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.69491525423729,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
325,"HR",2035,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,54497.8517975,2132062.29959,1.1697099898,0.5725,0.165,0.0,3.6,63.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.74672489082969,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
326,"HR",2040,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,53700.322259,2094844.25446,1.1697099898,0.555,0.16,0.0,3.6,54.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.8018018018018,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
327,"HR",2045,"pow_combustion_st_chp_biomass_15",0.0,100000.0,0.0,52902.7927205,2057626.20933,1.1697099898,0.5375,0.155,0.0,3.6,45.0,25,"","v1","","","",2.23214285714286,2.23214285714286,1.0,1.86046511627907,"global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr"
