"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_biogas","conversion_factor_pri_landfill_gas","conversion_factor_pri_sewage_gas","conversion_factor_sec_elec","ef_sec_biogas_emi_co2_f_pow","ef_pri_landfill_gas_emi_co2_f_pow","ef_pri_sewage_gas_emi_co2_f_pow"
207,"NL",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
208,"NL",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
209,"NL",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
210,"NO",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
211,"NO",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
212,"NO",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
213,"NO",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
214,"NO",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
215,"NO",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
216,"NO",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
217,"NO",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
218,"NO",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
219,"NO",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
220,"NO",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
221,"PL",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
222,"PL",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
223,"PL",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
224,"PL",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
225,"PL",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
226,"PL",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
227,"PL",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
228,"PL",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
229,"PL",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
230,"PL",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
231,"PL",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
232,"PT",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
233,"PT",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
234,"PT",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
235,"PT",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
236,"PT",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
237,"PT",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
238,"PT",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
239,"PT",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
240,"PT",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
241,"PT",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
242,"PT",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
243,"RO",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
244,"RO",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
245,"RO",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
246,"RO",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
247,"RO",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
248,"RO",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
249,"RO",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
250,"RO",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
251,"RO",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
252,"RO",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
253,"RO",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
254,"SE",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
255,"SE",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
256,"SE",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
257,"SE",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
258,"SE",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
259,"SE",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
260,"SE",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
261,"SE",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
262,"SE",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
263,"SE",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
264,"SE",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
265,"SI",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
266,"SI",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
267,"SI",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
268,"SI",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
269,"SI",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
270,"SI",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
271,"SI",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
272,"SI",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
273,"SI",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
274,"SI",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
275,"SI",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
276,"SK",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
277,"SK",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
278,"SK",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
279,"SK",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
280,"SK",2030,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9889.3662774,957035.4462,7.443609026,1080.0,3.6,360.0,25,"","v1","","","",2.22222222222222,2.22222222222222,2.22222222222222,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
281,"SK",2035,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9676.6917338,943743.287225,7.1777658465,1080.0,3.6,360.0,25,"","v1","","","",2.1978021978022,2.1978021978022,2.1978021978022,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
282,"SK",2040,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9464.0171902,930451.12825,6.911922667,1080.0,3.6,360.0,25,"","v1","","","",2.17391304347826,2.17391304347826,2.17391304347826,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
283,"SK",2045,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9251.3426466,917158.969275,6.6460794875,1080.0,3.6,360.0,25,"","v1","","","",2.1505376344086,2.1505376344086,2.1505376344086,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
284,"SK",2050,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
285,"SK",2060,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
286,"SK",2070,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,9038.668103,903866.8103,6.380236308,1080.0,3.6,360.0,25,"","v1","","","",2.12765957446809,2.12765957446809,2.12765957446809,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
287,"LU",2020,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10367.8840005,1010204.0821,7.975295385,1080.0,3.6,360.0,25,"","v1","","","",2.32558139534884,2.32558139534884,2.32558139534884,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
288,"LU",2021,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10320.03222819,1004887.21851,7.9221267491,1080.0,3.6,360.0,25,"","v1","","","",2.31481481481481,2.31481481481481,2.31481481481481,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
289,"LU",2024,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10176.47691126,988936.62774,7.7626208414,1080.0,3.6,360.0,25,"","v1","","","",2.28310502283105,2.28310502283105,2.28310502283105,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
290,"LU",2027,"pow_combustion_ic_biogas_11",0.0,100000.0,0.0,10032.92159433,972986.03697,7.6031149337,1080.0,3.6,360.0,25,"","v1","","","",2.25225225225225,2.25225225225225,2.25225225225225,1.0,"global_emission_factors.sec_biogas","global_emission_factors.pri_landfill_gas","global_emission_factors.pri_sewage_gas"
