"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_lignite","conversion_factor_sec_elec","ef_pri_lignite_emi_co2_f_pow"
303,"BA",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
304,"BA",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
305,"BA",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
306,"BA",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
307,"BA",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
308,"BA",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
309,"BG",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
310,"BG",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
311,"BG",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
312,"BG",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
313,"BG",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
314,"BG",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
315,"BG",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
316,"BG",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
317,"BG",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
318,"BG",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
319,"BG",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
320,"CZ",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
321,"CZ",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
322,"CZ",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
323,"CZ",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
324,"CZ",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
325,"CZ",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
326,"CZ",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
327,"CZ",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
328,"CZ",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
329,"CZ",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
330,"CZ",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
331,"GR",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
332,"GR",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
333,"GR",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
334,"GR",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
335,"GR",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
336,"GR",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
337,"GR",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
338,"GR",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
339,"GR",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
340,"GR",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
341,"GR",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
342,"HU",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
343,"HU",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
344,"HU",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
345,"HU",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
346,"HU",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
347,"HU",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
348,"HU",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
349,"HU",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
350,"HU",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
351,"HU",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
352,"HU",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
353,"ME",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
354,"ME",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
355,"ME",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
356,"ME",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
357,"ME",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
358,"ME",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
359,"ME",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
360,"ME",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
361,"ME",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
362,"ME",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
363,"ME",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
364,"MK",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
365,"MK",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
366,"MK",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
367,"MK",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
368,"MK",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
369,"MK",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
370,"MK",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
371,"MK",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
372,"MK",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
373,"MK",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
374,"MK",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
375,"PL",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
376,"PL",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
377,"PL",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
378,"PL",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
379,"PL",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
380,"PL",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
381,"PL",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
382,"PL",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
383,"PL",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
384,"PL",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
385,"PL",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
386,"RO",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
387,"RO",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
388,"RO",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
389,"RO",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
390,"RO",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
391,"RO",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
392,"RO",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
393,"RO",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
394,"RO",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
395,"RO",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
396,"RO",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
397,"RS",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
398,"RS",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
399,"RS",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
400,"RS",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
401,"RS",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
402,"RS",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
403,"RS",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
404,"RS",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
405,"RS",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
406,"RS",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
407,"RS",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
408,"SK",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
409,"SK",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
410,"SK",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
411,"SK",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
412,"SK",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
413,"SK",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
414,"SK",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
415,"SK",2045,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41362.2709821945,2.93341417378646,0.0,0.0,0.0,40,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.pri_lignite"
416,"SK",2050,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
417,"SK",2060,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
418,"SK",2070,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41057.2249464,2.85143902439024,0.0,0.0,0.0,40,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.pri_lignite"
419,"XK",2020,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,49482.30593501,4.39913288326777,0.0,0.0,0.0,40,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.pri_lignite"
420,"XK",2021,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46693.313607746,4.30834627809762,0.0,0.0,0.0,40,"","v1","","","",2.40384615384615,1.0,"global_emission_factors.pri_lignite"
421,"XK",2024,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,45298.817444114,4.26295297551255,0.0,0.0,0.0,40,"","v1","","","",2.38663484486874,1.0,"global_emission_factors.pri_lignite"
422,"XK",2027,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,46228.481553202,4.29321517723593,0.0,0.0,0.0,40,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.pri_lignite"
423,"XK",2030,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,44833.98538957,4.24782187465086,0.0,0.0,0.0,40,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.pri_lignite"
424,"XK",2035,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,43250.6512037795,3.63160559891677,0.0,0.0,0.0,40,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.pri_lignite"
425,"XK",2040,"pow_combustion_st_lignite_1",0.0,100000.0,0.0,2280342.08443239,41667.317017989,3.01538932318268,0.0,0.0,0.0,40,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.pri_lignite"
