"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","cb_coefficient","cv_coefficient","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_waste_other_bio_sr","conversion_factor_pri_waste_municipal_bio","conversion_factor_pri_waste_wood","conversion_factor_pri_waste_non_bio","conversion_factor_sec_elec","conversion_factor_sec_heat_low","ef_pri_waste_other_bio_sr_emi_co2_f_pow","ef_pri_waste_municipal_bio_emi_co2_f_pow","ef_pri_waste_wood_emi_co2_f_pow","ef_pri_waste_non_bio_emi_co2_f_pow"
162,"IT",2045,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,231815.252524,8299624.06399,25.661842117135,0.3075,1.0,0.36,3.6,63.0,25,"","v1","","","",4.09708871118905,4.09708871118905,4.09708871118905,4.09708871118905,1.0,3.2520325203252,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
163,"IT",2050,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
164,"IT",2060,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
165,"IT",2070,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
166,"LT",2020,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,278603.652116,9591621.91636,26.88206231104,0.3,1.0,0.36,3.6,216.0,25,"","v1","","","",4.29867171044147,4.29867171044147,4.29867171044147,4.29867171044147,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
167,"LT",2021,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,276795.9184954,9546960.262204,26.824640184268,0.3,1.0,0.36,3.6,208.8,25,"","v1","","","",4.28899230125882,4.28899230125882,4.28899230125882,4.28899230125882,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
168,"LT",2024,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,271372.7176336,9412975.299736,26.652373803952,0.3,1.0,0.36,3.6,187.2,25,"","v1","","","",4.26021386273591,4.26021386273591,4.26021386273591,4.26021386273591,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
169,"LT",2027,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,265949.5167718,9278990.337268,26.480107423636,0.3,1.0,0.36,3.6,165.6,25,"","v1","","","",4.23181904741753,4.23181904741753,4.23181904741753,4.23181904741753,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
170,"LT",2030,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,260526.31591,9145005.3748,26.30784104332,0.3,1.0,0.36,3.6,144.0,25,"","v1","","","",4.20380023541281,4.20380023541281,4.20380023541281,4.20380023541281,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
171,"LT",2035,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,250955.961448,8863211.60453,26.092508067925,0.3025,1.0,0.36,3.6,117.0,25,"","v1","","","",4.16761740438704,4.16761740438704,4.16761740438704,4.16761740438704,1.0,3.30578512396694,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
172,"LT",2040,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,241385.606986,8581417.83426,25.87717509253,0.305,1.0,0.36,3.6,90.0,25,"","v1","","","",4.13205212170546,4.13205212170546,4.13205212170546,4.13205212170546,1.0,3.27868852459016,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
173,"LT",2045,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,231815.252524,8299624.06399,25.661842117135,0.3075,1.0,0.36,3.6,63.0,25,"","v1","","","",4.09708871118905,4.09708871118905,4.09708871118905,4.09708871118905,1.0,3.2520325203252,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
174,"LT",2050,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
175,"LT",2060,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
176,"LT",2070,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
177,"NL",2020,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,278603.652116,9591621.91636,26.88206231104,0.3,1.0,0.36,3.6,216.0,25,"","v1","","","",4.29867171044147,4.29867171044147,4.29867171044147,4.29867171044147,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
178,"NL",2021,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,276795.9184954,9546960.262204,26.824640184268,0.3,1.0,0.36,3.6,208.8,25,"","v1","","","",4.28899230125882,4.28899230125882,4.28899230125882,4.28899230125882,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
179,"NL",2024,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,271372.7176336,9412975.299736,26.652373803952,0.3,1.0,0.36,3.6,187.2,25,"","v1","","","",4.26021386273591,4.26021386273591,4.26021386273591,4.26021386273591,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
180,"NL",2027,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,265949.5167718,9278990.337268,26.480107423636,0.3,1.0,0.36,3.6,165.6,25,"","v1","","","",4.23181904741753,4.23181904741753,4.23181904741753,4.23181904741753,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
181,"NL",2030,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,260526.31591,9145005.3748,26.30784104332,0.3,1.0,0.36,3.6,144.0,25,"","v1","","","",4.20380023541281,4.20380023541281,4.20380023541281,4.20380023541281,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
182,"NL",2035,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,250955.961448,8863211.60453,26.092508067925,0.3025,1.0,0.36,3.6,117.0,25,"","v1","","","",4.16761740438704,4.16761740438704,4.16761740438704,4.16761740438704,1.0,3.30578512396694,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
183,"NL",2040,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,241385.606986,8581417.83426,25.87717509253,0.305,1.0,0.36,3.6,90.0,25,"","v1","","","",4.13205212170546,4.13205212170546,4.13205212170546,4.13205212170546,1.0,3.27868852459016,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
184,"NL",2045,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,231815.252524,8299624.06399,25.661842117135,0.3075,1.0,0.36,3.6,63.0,25,"","v1","","","",4.09708871118905,4.09708871118905,4.09708871118905,4.09708871118905,1.0,3.2520325203252,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
185,"NL",2050,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
186,"NL",2060,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
187,"NL",2070,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
188,"NO",2020,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,278603.652116,9591621.91636,26.88206231104,0.3,1.0,0.36,3.6,216.0,25,"","v1","","","",4.29867171044147,4.29867171044147,4.29867171044147,4.29867171044147,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
189,"NO",2021,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,276795.9184954,9546960.262204,26.824640184268,0.3,1.0,0.36,3.6,208.8,25,"","v1","","","",4.28899230125882,4.28899230125882,4.28899230125882,4.28899230125882,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
190,"NO",2024,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,271372.7176336,9412975.299736,26.652373803952,0.3,1.0,0.36,3.6,187.2,25,"","v1","","","",4.26021386273591,4.26021386273591,4.26021386273591,4.26021386273591,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
191,"NO",2027,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,265949.5167718,9278990.337268,26.480107423636,0.3,1.0,0.36,3.6,165.6,25,"","v1","","","",4.23181904741753,4.23181904741753,4.23181904741753,4.23181904741753,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
192,"NO",2030,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,260526.31591,9145005.3748,26.30784104332,0.3,1.0,0.36,3.6,144.0,25,"","v1","","","",4.20380023541281,4.20380023541281,4.20380023541281,4.20380023541281,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
193,"NO",2035,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,250955.961448,8863211.60453,26.092508067925,0.3025,1.0,0.36,3.6,117.0,25,"","v1","","","",4.16761740438704,4.16761740438704,4.16761740438704,4.16761740438704,1.0,3.30578512396694,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
194,"NO",2040,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,241385.606986,8581417.83426,25.87717509253,0.305,1.0,0.36,3.6,90.0,25,"","v1","","","",4.13205212170546,4.13205212170546,4.13205212170546,4.13205212170546,1.0,3.27868852459016,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
195,"NO",2045,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,231815.252524,8299624.06399,25.661842117135,0.3075,1.0,0.36,3.6,63.0,25,"","v1","","","",4.09708871118905,4.09708871118905,4.09708871118905,4.09708871118905,1.0,3.2520325203252,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
196,"NO",2050,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
197,"NO",2060,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
198,"NO",2070,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
199,"PL",2020,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,278603.652116,9591621.91636,26.88206231104,0.3,1.0,0.36,3.6,216.0,25,"","v1","","","",4.29867171044147,4.29867171044147,4.29867171044147,4.29867171044147,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
200,"PL",2021,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,276795.9184954,9546960.262204,26.824640184268,0.3,1.0,0.36,3.6,208.8,25,"","v1","","","",4.28899230125882,4.28899230125882,4.28899230125882,4.28899230125882,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
201,"PL",2024,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,271372.7176336,9412975.299736,26.652373803952,0.3,1.0,0.36,3.6,187.2,25,"","v1","","","",4.26021386273591,4.26021386273591,4.26021386273591,4.26021386273591,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
202,"PL",2027,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,265949.5167718,9278990.337268,26.480107423636,0.3,1.0,0.36,3.6,165.6,25,"","v1","","","",4.23181904741753,4.23181904741753,4.23181904741753,4.23181904741753,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
203,"PL",2030,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,260526.31591,9145005.3748,26.30784104332,0.3,1.0,0.36,3.6,144.0,25,"","v1","","","",4.20380023541281,4.20380023541281,4.20380023541281,4.20380023541281,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
204,"PL",2035,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,250955.961448,8863211.60453,26.092508067925,0.3025,1.0,0.36,3.6,117.0,25,"","v1","","","",4.16761740438704,4.16761740438704,4.16761740438704,4.16761740438704,1.0,3.30578512396694,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
205,"PL",2040,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,241385.606986,8581417.83426,25.87717509253,0.305,1.0,0.36,3.6,90.0,25,"","v1","","","",4.13205212170546,4.13205212170546,4.13205212170546,4.13205212170546,1.0,3.27868852459016,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
206,"PL",2045,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,231815.252524,8299624.06399,25.661842117135,0.3075,1.0,0.36,3.6,63.0,25,"","v1","","","",4.09708871118905,4.09708871118905,4.09708871118905,4.09708871118905,1.0,3.2520325203252,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
207,"PL",2050,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
208,"PL",2060,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
209,"PL",2070,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
210,"PT",2020,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,278603.652116,9591621.91636,26.88206231104,0.3,1.0,0.36,3.6,216.0,25,"","v1","","","",4.29867171044147,4.29867171044147,4.29867171044147,4.29867171044147,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
211,"PT",2021,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,276795.9184954,9546960.262204,26.824640184268,0.3,1.0,0.36,3.6,208.8,25,"","v1","","","",4.28899230125882,4.28899230125882,4.28899230125882,4.28899230125882,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
212,"PT",2024,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,271372.7176336,9412975.299736,26.652373803952,0.3,1.0,0.36,3.6,187.2,25,"","v1","","","",4.26021386273591,4.26021386273591,4.26021386273591,4.26021386273591,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
213,"PT",2027,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,265949.5167718,9278990.337268,26.480107423636,0.3,1.0,0.36,3.6,165.6,25,"","v1","","","",4.23181904741753,4.23181904741753,4.23181904741753,4.23181904741753,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
214,"PT",2030,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,260526.31591,9145005.3748,26.30784104332,0.3,1.0,0.36,3.6,144.0,25,"","v1","","","",4.20380023541281,4.20380023541281,4.20380023541281,4.20380023541281,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
215,"PT",2035,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,250955.961448,8863211.60453,26.092508067925,0.3025,1.0,0.36,3.6,117.0,25,"","v1","","","",4.16761740438704,4.16761740438704,4.16761740438704,4.16761740438704,1.0,3.30578512396694,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
216,"PT",2040,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,241385.606986,8581417.83426,25.87717509253,0.305,1.0,0.36,3.6,90.0,25,"","v1","","","",4.13205212170546,4.13205212170546,4.13205212170546,4.13205212170546,1.0,3.27868852459016,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
217,"PT",2045,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,231815.252524,8299624.06399,25.661842117135,0.3075,1.0,0.36,3.6,63.0,25,"","v1","","","",4.09708871118905,4.09708871118905,4.09708871118905,4.09708871118905,1.0,3.2520325203252,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
218,"PT",2050,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
219,"PT",2060,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
220,"PT",2070,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,222244.898062,8017830.29372,25.44650914174,0.31,1.0,0.36,3.6,36.0,25,"","v1","","","",4.06271202278369,4.06271202278369,4.06271202278369,4.06271202278369,1.0,3.2258064516129,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
221,"SE",2020,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,278603.652116,9591621.91636,26.88206231104,0.3,1.0,0.36,3.6,216.0,25,"","v1","","","",4.29867171044147,4.29867171044147,4.29867171044147,4.29867171044147,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
222,"SE",2021,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,276795.9184954,9546960.262204,26.824640184268,0.3,1.0,0.36,3.6,208.8,25,"","v1","","","",4.28899230125882,4.28899230125882,4.28899230125882,4.28899230125882,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
223,"SE",2024,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,271372.7176336,9412975.299736,26.652373803952,0.3,1.0,0.36,3.6,187.2,25,"","v1","","","",4.26021386273591,4.26021386273591,4.26021386273591,4.26021386273591,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
224,"SE",2027,"pow_combustion_st_chp_waste_1",0.0,100000.0,0.0,265949.5167718,9278990.337268,26.480107423636,0.3,1.0,0.36,3.6,165.6,25,"","v1","","","",4.23181904741753,4.23181904741753,4.23181904741753,4.23181904741753,1.0,3.33333333333333,"global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_waste_non_bio"
