"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_methane","conversion_factor_sec_elec","ef_sec_methane_emi_co2_f_pow"
712,"DE",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
713,"DE",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
714,"DE",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
715,"DE",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
716,"AT",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
717,"AT",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
718,"AT",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
719,"AT",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
720,"AT",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
721,"AT",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
722,"AT",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
723,"AT",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
724,"AT",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
725,"AT",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
726,"AT",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
727,"BE",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
728,"BE",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
729,"BE",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
730,"BE",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
731,"BE",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
732,"BE",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
733,"BE",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
734,"BE",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
735,"BE",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
736,"BE",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
737,"BE",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
738,"CH",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
739,"CH",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
740,"CH",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
741,"CH",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
742,"CH",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
743,"CH",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
744,"CH",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
745,"CH",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
746,"CH",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
747,"CH",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
748,"CH",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
749,"CZ",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
750,"CZ",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
751,"CZ",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
752,"CZ",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
753,"CZ",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
754,"CZ",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
755,"CZ",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
756,"CZ",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
757,"CZ",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
758,"CZ",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
759,"CZ",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
760,"DK",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
761,"DK",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
762,"DK",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
763,"DK",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
764,"DK",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
765,"DK",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
766,"DK",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
767,"DK",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
768,"DK",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
769,"DK",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
770,"DK",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
771,"ES",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
772,"ES",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
773,"ES",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
774,"ES",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
775,"ES",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
776,"ES",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
777,"ES",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
778,"ES",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
779,"ES",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
780,"ES",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
781,"ES",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
782,"FI",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
783,"FI",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
784,"FI",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
785,"FI",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
786,"FI",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
787,"FI",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
788,"FI",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
789,"FI",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
790,"FI",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
791,"FI",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
792,"FI",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
793,"FR",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
794,"FR",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
795,"FR",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
796,"FR",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
797,"FR",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
798,"FR",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
799,"FR",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
800,"FR",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
801,"FR",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
802,"FR",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
803,"FR",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
804,"GB",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
805,"GB",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
806,"GB",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
807,"GB",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
808,"GB",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
809,"GB",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
810,"GB",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
811,"GB",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
812,"GB",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
813,"GB",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
814,"GB",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
815,"GR",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
816,"GR",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
817,"GR",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
818,"GR",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
819,"GR",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
820,"GR",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
821,"GR",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
822,"GR",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
823,"GR",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
824,"GR",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
825,"GR",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
826,"HU",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
827,"HU",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
828,"HU",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
829,"HU",2027,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8339.07093833693,471074.114074,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.34192037470726,1.0,"global_emission_factors.sec_methane"
830,"HU",2030,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8236.11944527104,467883.99592,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_methane"
831,"HU",2035,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8150.3265343828,459908.700535,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_methane"
832,"HU",2040,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8064.53362349456,451933.40515,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_methane"
833,"HU",2045,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7978.74071260632,443958.109765,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.24719101123596,1.0,"global_emission_factors.sec_methane"
834,"HU",2050,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
835,"HU",2060,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
836,"HU",2070,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,7892.94780171808,435982.81438,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.sec_methane"
837,"IE",2020,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8579.291088824,478517.7231,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_methane"
838,"IE",2021,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8544.9739244687,477454.350382,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.37529691211401,1.0,"global_emission_factors.sec_methane"
839,"IE",2024,"pow_combustion_gt_methane_1",0.0,100000.0,0.0,8442.02243140282,474264.232228,4.785177231,6.12,3.6,172.8,25,"","v1","","","",2.35849056603774,1.0,"global_emission_factors.sec_methane"
