"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_biogas","conversion_factor_sec_elec","ef_sec_biogas_emi_co2_f_pow"
261,"GB",2045,"pow_combustion_ic_biogas_04",217.20980095323,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
262,"GB",2050,"pow_combustion_ic_biogas_04",0.367174519827822,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
263,"GB",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
264,"GB",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
265,"GB",2020,"pow_combustion_st_biogas_02",22.6,0.0,0.0,30502.37674657,555181.777307992,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
266,"GB",2021,"pow_combustion_st_biogas_02",22.6,0.0,0.0,30502.37674657,555181.777307992,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
267,"GB",2024,"pow_combustion_st_biogas_02",9.1,0.0,0.0,30502.37674657,555181.777307993,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
268,"GB",2027,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
269,"GB",2030,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
270,"GB",2035,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
271,"GB",2040,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
272,"GB",2045,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
273,"GB",2050,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
274,"GB",2060,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
275,"GB",2070,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
276,"GR",2020,"pow_combustion_ic_biogas_04",39.594,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
277,"GR",2021,"pow_combustion_ic_biogas_04",50.594,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
278,"GR",2024,"pow_combustion_ic_biogas_04",50.594,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
279,"GR",2027,"pow_combustion_ic_biogas_04",50.594,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
280,"GR",2030,"pow_combustion_ic_biogas_04",50.594,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
281,"GR",2035,"pow_combustion_ic_biogas_04",50.594,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
282,"GR",2040,"pow_combustion_ic_biogas_04",47.3539712940363,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
283,"GR",2045,"pow_combustion_ic_biogas_04",45.297,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
284,"GR",2050,"pow_combustion_ic_biogas_04",11.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
285,"GR",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
286,"GR",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
287,"HR",2020,"pow_combustion_ic_biogas_04",52.102,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
288,"HR",2021,"pow_combustion_ic_biogas_04",52.102,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
289,"HR",2024,"pow_combustion_ic_biogas_04",52.102,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
290,"HR",2027,"pow_combustion_ic_biogas_04",52.102,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
291,"HR",2030,"pow_combustion_ic_biogas_04",52.102,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
292,"HR",2035,"pow_combustion_ic_biogas_04",49.1,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
293,"HR",2040,"pow_combustion_ic_biogas_04",43.1,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
294,"HR",2045,"pow_combustion_ic_biogas_04",29.6,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
295,"HR",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
296,"HR",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
297,"HR",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
298,"HU",2020,"pow_combustion_ic_biogas_04",70.029,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
299,"HU",2021,"pow_combustion_ic_biogas_04",70.291,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
300,"HU",2024,"pow_combustion_ic_biogas_04",70.291,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
301,"HU",2027,"pow_combustion_ic_biogas_04",70.291,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
302,"HU",2030,"pow_combustion_ic_biogas_04",68.906,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
303,"HU",2035,"pow_combustion_ic_biogas_04",55.862,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
304,"HU",2040,"pow_combustion_ic_biogas_04",22.262,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
305,"HU",2045,"pow_combustion_ic_biogas_04",13.262,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
306,"HU",2050,"pow_combustion_ic_biogas_04",0.262,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
307,"HU",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
308,"HU",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
309,"IE",2020,"pow_combustion_ic_biogas_04",0.1,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
310,"IE",2021,"pow_combustion_ic_biogas_04",0.1,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
311,"IE",2024,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
312,"IE",2027,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
313,"IE",2030,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
314,"IE",2035,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
315,"IE",2040,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
316,"IE",2045,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
317,"IE",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
318,"IE",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
319,"IE",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
320,"IT",2020,"pow_combustion_cc_biogas_03",9.0,0.0,0.0,30502.37674657,555181.777307993,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
321,"IT",2021,"pow_combustion_cc_biogas_03",9.0,0.0,0.0,30502.37674657,555181.777307993,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
322,"IT",2024,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
323,"IT",2027,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
324,"IT",2030,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
325,"IT",2035,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
326,"IT",2040,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
327,"IT",2045,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
328,"IT",2050,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
329,"IT",2060,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
330,"IT",2070,"pow_combustion_cc_biogas_03",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
331,"IT",2020,"pow_combustion_ic_biogas_04",1146.59605376934,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
332,"IT",2021,"pow_combustion_ic_biogas_04",1167.65897358757,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
333,"IT",2024,"pow_combustion_ic_biogas_04",1154.27663086849,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
334,"IT",2027,"pow_combustion_ic_biogas_04",1085.95084398107,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
335,"IT",2030,"pow_combustion_ic_biogas_04",1076.00284398107,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
336,"IT",2035,"pow_combustion_ic_biogas_04",940.371843981071,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
337,"IT",2040,"pow_combustion_ic_biogas_04",109.964628194989,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
338,"IT",2045,"pow_combustion_ic_biogas_04",54.3298439810709,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
339,"IT",2050,"pow_combustion_ic_biogas_04",21.0629198182316,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
340,"IT",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
341,"IT",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
342,"IT",2020,"pow_combustion_st_biogas_02",6.7,0.0,0.0,30502.37674657,555181.777307993,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
343,"IT",2021,"pow_combustion_st_biogas_02",6.7,0.0,0.0,30502.37674657,555181.777307993,2.70353722949251,0.0,0.0,0.0,0,"","v1","","","",2.66233766233766,1.0,"global_emission_factors.sec_biogas"
344,"IT",2024,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
345,"IT",2027,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
346,"IT",2030,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
347,"IT",2035,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
348,"IT",2040,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
349,"IT",2045,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
350,"IT",2050,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
351,"IT",2060,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
352,"IT",2070,"pow_combustion_st_biogas_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
353,"LT",2020,"pow_combustion_ic_biogas_04",30.5,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
354,"LT",2021,"pow_combustion_ic_biogas_04",31.5,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
355,"LT",2024,"pow_combustion_ic_biogas_04",31.5,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
356,"LT",2027,"pow_combustion_ic_biogas_04",31.5,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
357,"LT",2030,"pow_combustion_ic_biogas_04",31.5,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
358,"LT",2035,"pow_combustion_ic_biogas_04",29.7,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
359,"LT",2040,"pow_combustion_ic_biogas_04",21.1726618705036,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
360,"LT",2045,"pow_combustion_ic_biogas_04",19.9028776978417,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
361,"LT",2050,"pow_combustion_ic_biogas_04",1.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
362,"LT",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
363,"LT",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
364,"LU",2020,"pow_combustion_ic_biogas_04",10.263,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
365,"LU",2021,"pow_combustion_ic_biogas_04",10.263,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
366,"LU",2024,"pow_combustion_ic_biogas_04",10.263,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
367,"LU",2027,"pow_combustion_ic_biogas_04",8.628,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
368,"LU",2030,"pow_combustion_ic_biogas_04",7.59,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
369,"LU",2035,"pow_combustion_ic_biogas_04",2.915,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
370,"LU",2040,"pow_combustion_ic_biogas_04",1.774,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
371,"LU",2045,"pow_combustion_ic_biogas_04",0.309999999999998,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
372,"LU",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
373,"LU",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
374,"LU",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
375,"LV",2020,"pow_combustion_ic_biogas_04",52.692,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
376,"LV",2021,"pow_combustion_ic_biogas_04",52.692,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
377,"LV",2024,"pow_combustion_ic_biogas_04",52.692,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
378,"LV",2027,"pow_combustion_ic_biogas_04",52.692,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
379,"LV",2030,"pow_combustion_ic_biogas_04",52.692,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
380,"LV",2035,"pow_combustion_ic_biogas_04",48.746,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
381,"LV",2040,"pow_combustion_ic_biogas_04",2.246,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
382,"LV",2045,"pow_combustion_ic_biogas_04",0.246,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
383,"LV",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
384,"LV",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
385,"LV",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
386,"MK",2020,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
387,"MK",2021,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
388,"MK",2024,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
389,"MK",2027,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
390,"MK",2030,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
391,"MK",2035,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
392,"MK",2040,"pow_combustion_ic_biogas_04",8.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
393,"MK",2045,"pow_combustion_ic_biogas_04",4.0,0.0,0.0,6877.0,523392.6,6.348,0.0,0.0,0.0,0,"","v1","","","",2.08333333333333,1.0,"global_emission_factors.sec_biogas"
394,"MK",2050,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
395,"MK",2060,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
396,"MK",2070,"pow_combustion_ic_biogas_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_biogas"
