"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_oil_shale","conversion_factor_sec_heating_oil","conversion_factor_sec_biodiesel","conversion_factor_sec_elec","ef_pri_oil_shale_emi_co2_f_pow","ef_sec_heating_oil_emi_co2_f_pow","ef_sec_biodiesel_emi_co2_f_pow"
1,"DE",2020,"pow_combustion_st_oil_0_ag",39.0683,0.0,0.0,49491.6946156234,2280595.97001179,1.10527201111642,0.0,0.0,0.0,0,"","v1","","","",2.63371558571991,2.63371558571991,2.63371558571991,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
2,"DE",2021,"pow_combustion_st_oil_0_ag",39.0683,0.0,0.0,49491.6946156234,2280595.97001179,1.10527201111642,0.0,0.0,0.0,0,"","v1","","","",2.63371558571991,2.63371558571991,2.63371558571991,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
3,"DE",2024,"pow_combustion_st_oil_0_ag",39.0683,0.0,0.0,49491.6946156234,2280595.97001179,1.10527201111642,0.0,0.0,0.0,0,"","v1","","","",2.63371558571991,2.63371558571991,2.63371558571991,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
4,"DE",2027,"pow_combustion_st_oil_0_ag",0.0683,0.0,0.0,54852.727469541,2425567.23790198,4.11564439091929,0.0,0.0,0.0,0,"","v1","","","",6.82316754906582,6.82316754906582,6.82316754906582,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
5,"DE",2030,"pow_combustion_st_oil_0_ag",0.063,0.0,0.0,55242.4318336007,2442799.82015517,4.1448842237234,0.0,0.0,0.0,0,"","v1","","","",6.84645590430261,6.84645590430261,6.84645590430261,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
6,"DE",2035,"pow_combustion_st_oil_0_ag",0.018,0.0,0.0,67797.5299776009,2997981.59746316,5.08690336547872,0.0,0.0,0.0,0,"","v1","","","",7.69230769230769,7.69230769230769,7.69230769230769,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
7,"DE",2040,"pow_combustion_st_oil_0_ag",0.018,0.0,0.0,67797.5299776009,2997981.59746316,5.08690336547872,0.0,0.0,0.0,0,"","v1","","","",7.69230769230769,7.69230769230769,7.69230769230769,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
8,"DE",2045,"pow_combustion_st_oil_0_ag",0.018,0.0,0.0,67797.5299776009,2997981.59746316,5.08690336547872,0.0,0.0,0.0,0,"","v1","","","",7.69230769230769,7.69230769230769,7.69230769230769,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
9,"DE",2050,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
10,"DE",2060,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
11,"DE",2070,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
12,"AL",2020,"pow_combustion_st_oil_0_ag",180.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59699667145822,2.59699667145822,2.59699667145822,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
13,"AL",2021,"pow_combustion_st_oil_0_ag",180.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59699667145822,2.59699667145822,2.59699667145822,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
14,"AL",2024,"pow_combustion_st_oil_0_ag",59.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57101794313423,2.57101794313423,2.57101794313423,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
15,"AL",2027,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
16,"AL",2030,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
17,"AL",2035,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
18,"AL",2040,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
19,"AL",2045,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
20,"AL",2050,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
21,"AL",2060,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
22,"AL",2070,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
23,"BA",2020,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
24,"BA",2021,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
25,"BA",2024,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
26,"BA",2027,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
27,"BA",2030,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
28,"BA",2035,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
29,"BA",2040,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
30,"BA",2045,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
31,"BA",2050,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
32,"BA",2060,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
33,"BA",2070,"pow_combustion_st_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
34,"BE",2020,"pow_combustion_st_oil_0_ag",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,2.59112984018147,2.59112984018147,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
35,"BE",2021,"pow_combustion_st_oil_0_ag",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,2.59112984018147,2.59112984018147,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
36,"BE",2024,"pow_combustion_st_oil_0_ag",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,2.59112984018147,2.59112984018147,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
37,"BE",2027,"pow_combustion_st_oil_0_ag",231.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59112984018147,2.59112984018147,2.59112984018147,1.0,"global_emission_factors.pri_oil_shale","global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel"
