"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_wood_chips_sr","conversion_factor_pri_biomass_pellets_sr","conversion_factor_pri_waste_other_bio_sr","conversion_factor_pri_waste_municipal_bio","conversion_factor_pri_waste_wood","conversion_factor_pri_sewage_sludge","conversion_factor_pri_waste_non_bio","conversion_factor_sec_elec","ef_pri_biomass_wood_chips_sr_emi_co2_f_pow","ef_pri_biomass_pellets_sr_emi_co2_f_pow","ef_pri_waste_other_bio_sr_emi_co2_f_pow","ef_pri_waste_municipal_bio_emi_co2_f_pow","ef_pri_waste_wood_emi_co2_f_pow","ef_pri_sewage_sludge_emi_co2_f_pow","ef_pri_waste_non_bio_emi_co2_f_pow"
47,"ES",2024,"pow_combustion_st_waste_0_ag",424.325,0.0,0.0,170293.066406622,6952502.03146302,20.654055019573,0.0,0.0,0.0,0,"","v1","","","",4.03870208358629,4.03870208358629,4.03870208358629,4.03870208358629,4.03870208358629,4.03870208358629,4.03870208358629,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
48,"ES",2027,"pow_combustion_st_waste_0_ag",392.991,0.0,0.0,179458.556122749,7360762.47885318,22.2320705479965,0.0,0.0,0.0,0,"","v1","","","",4.15096461650893,4.15096461650893,4.15096461650893,4.15096461650893,4.15096461650893,4.15096461650893,4.15096461650893,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
49,"ES",2030,"pow_combustion_st_waste_0_ag",346.557,0.0,0.0,196088.848202647,8101529.27856075,25.0952955318313,0.0,0.0,0.0,0,"","v1","","","",4.37144087459741,4.37144087459741,4.37144087459741,4.37144087459741,4.37144087459741,4.37144087459741,4.37144087459741,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
50,"ES",2035,"pow_combustion_st_waste_0_ag",271.757,0.0,0.0,190072.206296672,7833528.65967428,24.0594147823406,0.0,0.0,0.0,0,"","v1","","","",4.28902224591543,4.28902224591543,4.28902224591543,4.28902224591543,4.28902224591543,4.28902224591543,4.28902224591543,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
51,"ES",2040,"pow_combustion_st_waste_0_ag",233.757,0.0,0.0,185540.662168683,7631679.08148906,23.2792222096381,0.0,0.0,0.0,0,"","v1","","","",4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
52,"ES",2045,"pow_combustion_st_waste_0_ag",233.757,0.0,0.0,185540.662168683,7631679.08148906,23.2792222096381,0.0,0.0,0.0,0,"","v1","","","",4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
53,"ES",2050,"pow_combustion_st_waste_0_ag",233.757,0.0,0.0,185540.662168683,7631679.08148906,23.2792222096381,0.0,0.0,0.0,0,"","v1","","","",4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,4.22897024886362,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
54,"ES",2060,"pow_combustion_st_waste_0_ag",193.757,0.0,0.0,178850.356717769,7333671.31745647,22.1273573100614,0.0,0.0,0.0,0,"","v1","","","",4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
55,"ES",2070,"pow_combustion_st_waste_0_ag",193.757,0.0,0.0,178850.356717769,7333671.31745647,22.1273573100614,0.0,0.0,0.0,0,"","v1","","","",4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,4.14332217648349,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
56,"FI",2020,"pow_combustion_st_waste_0_ag",50.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
57,"FI",2021,"pow_combustion_st_waste_0_ag",50.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
58,"FI",2024,"pow_combustion_st_waste_0_ag",50.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
59,"FI",2027,"pow_combustion_st_waste_0_ag",50.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
60,"FI",2030,"pow_combustion_st_waste_0_ag",50.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
61,"FI",2035,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
62,"FI",2040,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
63,"FI",2045,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
64,"FI",2050,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
65,"FI",2060,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
66,"FI",2070,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
67,"FR",2020,"pow_combustion_st_waste_0_ag",527.931,0.0,0.0,189213.191917107,5263842.89786975,11.2244174939555,0.0,0.0,0.0,0,"","v1","","","",3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
68,"FR",2021,"pow_combustion_st_waste_0_ag",527.931,0.0,0.0,189213.191917107,5263842.89786975,11.2244174939555,0.0,0.0,0.0,0,"","v1","","","",3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,3.44466051069317,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
69,"FR",2024,"pow_combustion_st_waste_0_ag",336.278,0.0,0.0,167461.326589831,4853601.30588424,10.2793162120703,0.0,0.0,0.0,0,"","v1","","","",3.40457380800275,3.40457380800275,3.40457380800275,3.40457380800275,3.40457380800275,3.40457380800275,3.40457380800275,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
70,"FR",2027,"pow_combustion_st_waste_0_ag",253.318,0.0,0.0,166620.690203291,4517468.42826445,8.63760488773944,0.0,0.0,0.0,0,"","v1","","","",3.32219265603827,3.32219265603827,3.32219265603827,3.32219265603827,3.32219265603827,3.32219265603827,3.32219265603827,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
71,"FR",2030,"pow_combustion_st_waste_0_ag",169.423,0.0,0.0,158737.684285327,4327240.62132962,8.08683324523731,0.0,0.0,0.0,0,"","v1","","","",3.29845085160281,3.29845085160281,3.29845085160281,3.29845085160281,3.29845085160281,3.29845085160281,3.29845085160281,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
72,"FR",2035,"pow_combustion_st_waste_0_ag",65.747,0.0,0.0,172542.06680326,4660359.41380593,9.05132096886103,0.0,0.0,0.0,0,"","v1","","","",3.34025249333596,3.34025249333596,3.34025249333596,3.34025249333596,3.34025249333596,3.34025249333596,3.34025249333596,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
73,"FR",2040,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
74,"FR",2045,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
75,"FR",2050,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
76,"FR",2060,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
77,"FR",2070,"pow_combustion_st_waste_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
78,"GB",2020,"pow_combustion_st_waste_0_ag",1967.53,0.0,0.0,193479.879681613,7817008.53084054,23.8025730531594,0.0,0.0,0.0,0,"","v1","","","",4.26581494026981,4.26581494026981,4.26581494026981,4.26581494026981,4.26581494026981,4.26581494026981,4.26581494026981,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
79,"GB",2021,"pow_combustion_st_waste_0_ag",2001.53,0.0,0.0,193895.519762364,7838381.54323973,23.8884626853735,0.0,0.0,0.0,0,"","v1","","","",4.27251312010071,4.27251312010071,4.27251312010071,4.27251312010071,4.27251312010071,4.27251312010071,4.27251312010071,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
80,"GB",2024,"pow_combustion_st_waste_0_ag",2232.95,0.0,0.0,201131.555949852,8262490.26500445,25.6444533011112,0.0,0.0,0.0,0,"","v1","","","",4.41511553106494,4.41511553106494,4.41511553106494,4.41511553106494,4.41511553106494,4.41511553106494,4.41511553106494,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
81,"GB",2027,"pow_combustion_st_waste_0_ag",2330.25,0.0,0.0,204366.17694176,8435312.69990925,26.3907812207588,0.0,0.0,0.0,0,"","v1","","","",4.47506453091259,4.47506453091259,4.47506453091259,4.47506453091259,4.47506453091259,4.47506453091259,4.47506453091259,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
82,"GB",2030,"pow_combustion_st_waste_0_ag",2275.05,0.0,0.0,207448.25304258,8582646.74413604,26.9728821662482,0.0,0.0,0.0,0,"","v1","","","",4.52522310900618,4.52522310900618,4.52522310900618,4.52522310900618,4.52522310900618,4.52522310900618,4.52522310900618,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
83,"GB",2035,"pow_combustion_st_waste_0_ag",2082.95,0.0,0.0,208353.508832506,8620676.39297629,27.1215316647895,0.0,0.0,0.0,0,"","v1","","","",4.53780954771689,4.53780954771689,4.53780954771689,4.53780954771689,4.53780954771689,4.53780954771689,4.53780954771689,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
84,"GB",2040,"pow_combustion_st_waste_0_ag",1630.75,0.0,0.0,210449.352107763,8706500.54557853,27.4587011037936,0.0,0.0,0.0,0,"","v1","","","",4.56624100609773,4.56624100609773,4.56624100609773,4.56624100609773,4.56624100609773,4.56624100609773,4.56624100609773,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
85,"GB",2045,"pow_combustion_st_waste_0_ag",1457.0,0.0,0.0,210261.564453328,8732544.04767253,27.6065504351681,0.0,0.0,0.0,0,"","v1","","","",4.57954174649783,4.57954174649783,4.57954174649783,4.57954174649783,4.57954174649783,4.57954174649783,4.57954174649783,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
86,"GB",2050,"pow_combustion_st_waste_0_ag",896.5,0.0,0.0,215788.33463469,9007924.75020403,28.7498108722253,0.0,0.0,0.0,0,"","v1","","","",4.68069754112016,4.68069754112016,4.68069754112016,4.68069754112016,4.68069754112016,4.68069754112016,4.68069754112016,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
87,"GB",2060,"pow_combustion_st_waste_0_ag",78.5,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
88,"GB",2070,"pow_combustion_st_waste_0_ag",78.5,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
89,"GR",2020,"pow_combustion_st_waste_0_ag",24.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
90,"GR",2021,"pow_combustion_st_waste_0_ag",24.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
91,"GR",2024,"pow_combustion_st_waste_0_ag",24.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
92,"GR",2027,"pow_combustion_st_waste_0_ag",24.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
93,"GR",2030,"pow_combustion_st_waste_0_ag",24.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
94,"GR",2035,"pow_combustion_st_waste_0_ag",24.0,0.0,0.0,217948.0,9075206.33988065,28.85876939332,0.0,0.0,0.0,0,"","v1","","","",4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,4.69953716137938,1.0,"global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge","global_emission_factors.pri_waste_non_bio"
