"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_heating_oil","conversion_factor_sec_elec","ef_sec_heating_oil_emi_co2_f_pow"
549,"PT",2060,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
550,"PT",2070,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
551,"PT",2020,"pow_combustion_st_oil_02",49.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59724069148936,1.0,"global_emission_factors.sec_heating_oil"
552,"PT",2021,"pow_combustion_st_oil_02",49.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59724069148936,1.0,"global_emission_factors.sec_heating_oil"
553,"PT",2024,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
554,"PT",2027,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
555,"PT",2030,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
556,"PT",2035,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
557,"PT",2040,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
558,"PT",2045,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
559,"PT",2050,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
560,"PT",2060,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
561,"PT",2070,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
562,"RO",2020,"pow_combustion_cc_oil_02",245.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58894448215674,1.0,"global_emission_factors.sec_heating_oil"
563,"RO",2021,"pow_combustion_cc_oil_02",245.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.58894448215674,1.0,"global_emission_factors.sec_heating_oil"
564,"RO",2024,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60186293386064,1.0,"global_emission_factors.sec_heating_oil"
565,"RO",2027,"pow_combustion_cc_oil_02",98.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60186293386064,1.0,"global_emission_factors.sec_heating_oil"
566,"RO",2030,"pow_combustion_cc_oil_02",49.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.59113675760693,1.0,"global_emission_factors.sec_heating_oil"
567,"RO",2035,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
568,"RO",2040,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
569,"RO",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
570,"RO",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
571,"RO",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
572,"RO",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
573,"RO",2020,"pow_combustion_st_oil_02",957.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60490861848552,1.0,"global_emission_factors.sec_heating_oil"
574,"RO",2021,"pow_combustion_st_oil_02",957.0,0.0,0.0,49482.30593501,2280342.08443239,1.1,0.0,0.0,0.0,0,"","v1","","","",2.60490861848552,1.0,"global_emission_factors.sec_heating_oil"
575,"RO",2024,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
576,"RO",2027,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
577,"RO",2030,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
578,"RO",2035,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
579,"RO",2040,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
580,"RO",2045,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
581,"RO",2050,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
582,"RO",2060,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
583,"RO",2070,"pow_combustion_st_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
584,"RS",2020,"pow_combustion_cc_oil_02",271.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.62087357720172,1.0,"global_emission_factors.sec_heating_oil"
585,"RS",2021,"pow_combustion_cc_oil_02",271.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.62087357720172,1.0,"global_emission_factors.sec_heating_oil"
586,"RS",2024,"pow_combustion_cc_oil_02",240.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.62176629706316,1.0,"global_emission_factors.sec_heating_oil"
587,"RS",2027,"pow_combustion_cc_oil_02",108.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.61631481592917,1.0,"global_emission_factors.sec_heating_oil"
588,"RS",2030,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
589,"RS",2035,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
590,"RS",2040,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
591,"RS",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
592,"RS",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
593,"RS",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
594,"RS",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
595,"SE",2020,"pow_combustion_cc_oil_02",530.0,0.0,0.0,21122.97,638029.808408207,1.1,0.0,0.0,0.0,0,"","v1","","","",2.50170598647528,1.0,"global_emission_factors.sec_heating_oil"
596,"SE",2021,"pow_combustion_cc_oil_02",530.0,0.0,0.0,21122.97,638029.808408207,1.1,0.0,0.0,0.0,0,"","v1","","","",2.50170598647528,1.0,"global_emission_factors.sec_heating_oil"
597,"SE",2024,"pow_combustion_cc_oil_02",69.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.99660403695974,1.0,"global_emission_factors.sec_heating_oil"
598,"SE",2027,"pow_combustion_cc_oil_02",69.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",1.99660403695974,1.0,"global_emission_factors.sec_heating_oil"
599,"SE",2030,"pow_combustion_cc_oil_02",20.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57875518329792,1.0,"global_emission_factors.sec_heating_oil"
600,"SE",2035,"pow_combustion_cc_oil_02",20.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57875518329792,1.0,"global_emission_factors.sec_heating_oil"
601,"SE",2040,"pow_combustion_cc_oil_02",20.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57875518329792,1.0,"global_emission_factors.sec_heating_oil"
602,"SE",2045,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
603,"SE",2050,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
604,"SE",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
605,"SE",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
606,"SE",2020,"pow_combustion_gt_oil_02",1221.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.94197515877669,1.0,"global_emission_factors.sec_heating_oil"
607,"SE",2021,"pow_combustion_gt_oil_02",1221.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.94197515877669,1.0,"global_emission_factors.sec_heating_oil"
608,"SE",2024,"pow_combustion_gt_oil_02",253.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.260477344193,1.0,"global_emission_factors.sec_heating_oil"
609,"SE",2027,"pow_combustion_gt_oil_02",173.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.01204819277108,1.0,"global_emission_factors.sec_heating_oil"
610,"SE",2030,"pow_combustion_gt_oil_02",173.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.01204819277108,1.0,"global_emission_factors.sec_heating_oil"
611,"SE",2035,"pow_combustion_gt_oil_02",173.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.01204819277108,1.0,"global_emission_factors.sec_heating_oil"
612,"SE",2040,"pow_combustion_gt_oil_02",173.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",3.01204819277108,1.0,"global_emission_factors.sec_heating_oil"
613,"SE",2045,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
614,"SE",2050,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
615,"SE",2060,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
616,"SE",2070,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
617,"SE",2020,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
618,"SE",2021,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
619,"SE",2024,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
620,"SE",2027,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
621,"SE",2030,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
622,"SE",2035,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
623,"SE",2040,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
624,"SE",2045,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
625,"SE",2050,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
626,"SE",2060,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
627,"SE",2070,"pow_combustion_ic_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
628,"SI",2020,"pow_combustion_gt_oil_02",64.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",4.0453074433657,1.0,"global_emission_factors.sec_heating_oil"
629,"SI",2021,"pow_combustion_gt_oil_02",64.0,0.0,0.0,8535.944,400241.4,1.1,0.0,0.0,0.0,0,"","v1","","","",4.0453074433657,1.0,"global_emission_factors.sec_heating_oil"
630,"SI",2024,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
631,"SI",2027,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
632,"SI",2030,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
633,"SI",2035,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
634,"SI",2040,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
635,"SI",2045,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
636,"SI",2050,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
637,"SI",2060,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
638,"SI",2070,"pow_combustion_gt_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
639,"SK",2020,"pow_combustion_cc_oil_02",146.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.5715761225282,1.0,"global_emission_factors.sec_heating_oil"
640,"SK",2021,"pow_combustion_cc_oil_02",146.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.5715761225282,1.0,"global_emission_factors.sec_heating_oil"
641,"SK",2024,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
642,"SK",2027,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
643,"SK",2030,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
644,"SK",2035,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
645,"SK",2040,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
646,"SK",2045,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
647,"SK",2050,"pow_combustion_cc_oil_02",59.0,0.0,0.0,21122.97,638029.808408208,1.1,0.0,0.0,0.0,0,"","v1","","","",2.57159976649874,1.0,"global_emission_factors.sec_heating_oil"
648,"SK",2060,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
649,"SK",2070,"pow_combustion_cc_oil_02",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,"global_emission_factors.sec_heating_oil"
650,"DE",2020,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8579.291088824,404081.63284,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.4390243902439,1.0,"global_emission_factors.sec_heating_oil"
651,"DE",2021,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8544.9739244687,401954.887404,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.4330900243309,1.0,"global_emission_factors.sec_heating_oil"
652,"DE",2024,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8442.02243140282,395574.651096,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.41545893719807,1.0,"global_emission_factors.sec_heating_oil"
653,"DE",2027,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8339.07093833693,389194.414788,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.39808153477218,1.0,"global_emission_factors.sec_heating_oil"
654,"DE",2030,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8236.11944527104,382814.17848,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.38095238095238,1.0,"global_emission_factors.sec_heating_oil"
655,"DE",2035,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8150.3265343828,377497.31489,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.35294117647059,1.0,"global_emission_factors.sec_heating_oil"
656,"DE",2040,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,8064.53362349456,372180.4513,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.32558139534884,1.0,"global_emission_factors.sec_heating_oil"
657,"DE",2045,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7978.74071260632,366863.58771,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.29885057471264,1.0,"global_emission_factors.sec_heating_oil"
658,"DE",2050,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7892.94780171808,361546.72412,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_heating_oil"
659,"DE",2060,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7892.94780171808,361546.72412,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_heating_oil"
660,"DE",2070,"pow_combustion_gt_heating_oil_1",0.0,100000.0,0.0,7892.94780171808,361546.72412,4.785177231,10.8,2.16,828.0,25,"","v1","","","",2.27272727272727,1.0,"global_emission_factors.sec_heating_oil"
