"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_coal","conversion_factor_sec_elec","ef_pri_coal_emi_co2_f_pow"
272,"BA",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
273,"BA",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
274,"BA",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
275,"BA",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
276,"BE",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
277,"BE",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
278,"BE",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
279,"BE",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
280,"BE",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
281,"BE",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
282,"BE",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
283,"BE",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
284,"BE",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
285,"BE",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
286,"BE",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
287,"BG",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
288,"BG",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
289,"BG",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
290,"BG",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
291,"BG",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
292,"BG",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
293,"BG",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
294,"BG",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
295,"BG",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
296,"BG",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
297,"BG",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
298,"CZ",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
299,"CZ",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
300,"CZ",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
301,"CZ",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
302,"CZ",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
303,"CZ",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
304,"CZ",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
305,"CZ",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
306,"CZ",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
307,"CZ",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
308,"CZ",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
309,"DK",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
310,"DK",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
311,"DK",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
312,"DK",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
313,"DK",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
314,"DK",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
315,"DK",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
316,"DK",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
317,"DK",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
318,"DK",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
319,"DK",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
320,"ES",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
321,"ES",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
322,"ES",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
323,"ES",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
324,"ES",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
325,"ES",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
326,"ES",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
327,"ES",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
328,"ES",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
329,"ES",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
330,"ES",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
331,"FI",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
332,"FI",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
333,"FI",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
334,"FI",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
335,"FI",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
336,"FI",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
337,"FI",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
338,"FI",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
339,"FI",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
340,"FI",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
341,"FI",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
342,"FR",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
343,"FR",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
344,"FR",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
345,"FR",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
346,"FR",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
347,"FR",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
348,"FR",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
349,"FR",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
350,"FR",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
351,"FR",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
352,"FR",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
353,"GB",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
354,"GB",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
355,"GB",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
356,"GB",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
357,"GB",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
358,"GB",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
359,"GB",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
360,"GB",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
361,"GB",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
362,"GB",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
363,"GB",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
364,"HR",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
365,"HR",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
366,"HR",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
367,"HR",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
368,"HR",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
369,"HR",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
370,"HR",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
371,"HR",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
372,"HR",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
373,"HR",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
374,"HR",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
375,"IE",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
376,"IE",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
377,"IE",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
378,"IE",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
379,"IE",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
380,"IE",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
381,"IE",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
382,"IE",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
383,"IE",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
384,"IE",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
385,"IE",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
386,"IT",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
387,"IT",2021,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,40196.353834,3.76609966961532,0.0,0.0,0.0,40,"","v1","","","",2.2075055187638,1.0,"global_emission_factors.pri_coal"
388,"IT",2024,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,38350.126906,3.72801027406141,0.0,0.0,0.0,40,"","v1","","","",2.2002200220022,1.0,"global_emission_factors.pri_coal"
389,"IT",2027,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,39580.944858,3.75340320443068,0.0,0.0,0.0,40,"","v1","","","",2.20507166482911,1.0,"global_emission_factors.pri_coal"
390,"IT",2030,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,37734.71793,3.71531380887677,0.0,0.0,0.0,40,"","v1","","","",2.1978021978022,1.0,"global_emission_factors.pri_coal"
391,"IT",2035,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,35638.4811055,3.64306863751455,0.0,0.0,0.0,40,"","v1","","","",2.17391304347826,1.0,"global_emission_factors.pri_coal"
392,"IT",2040,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33542.244281,3.57082346615233,0.0,0.0,0.0,40,"","v1","","","",2.1505376344086,1.0,"global_emission_factors.pri_coal"
393,"IT",2045,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,33138.3821405,3.5554113265721,0.0,0.0,0.0,40,"","v1","","","",2.13903743315508,1.0,"global_emission_factors.pri_coal"
394,"IT",2050,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
395,"IT",2060,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
396,"IT",2070,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,32734.52,3.53999918699187,0.0,0.0,0.0,40,"","v1","","","",2.12765957446809,1.0,"global_emission_factors.pri_coal"
397,"NL",2020,"pow_combustion_st_coal_1",0.0,100000.0,0.0,2090313.57739635,43888.80769,3.84227846072314,0.0,0.0,0.0,40,"","v1","","","",2.22222222222222,1.0,"global_emission_factors.pri_coal"
