"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","cb_coefficient","cv_coefficient","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_straw_bales_pr","conversion_factor_sec_elec","conversion_factor_sec_heat_low","ef_pri_biomass_straw_bales_pr_emi_co2_f_pow"
1,"global",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
2,"global",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
3,"global",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
4,"global",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
5,"global",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
6,"global",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
7,"global",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
8,"global",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
9,"global",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
10,"global",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
11,"global",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
12,"DE",2020,"pow_combustion_st_chp_biomass_04",11.656,0.0,0.0,32798.0,2010200.0,3.0682,0.84,0.15,0.0,0.0,0.0,0,"","v1","","","",2.17391304347826,1.0,1.19047619047619,"global_emission_factors.pri_biomass_straw_bales_pr"
13,"DE",2021,"pow_combustion_st_chp_biomass_04",11.656,0.0,0.0,32798.0,2010200.0,3.0682,0.84,0.15,0.0,0.0,0.0,0,"","v1","","","",2.17391304347826,1.0,1.19047619047619,"global_emission_factors.pri_biomass_straw_bales_pr"
14,"DE",2024,"pow_combustion_st_chp_biomass_04",11.656,0.0,0.0,32798.0,2010200.0,3.0682,0.84,0.15,0.0,0.0,0.0,0,"","v1","","","",2.17391304347826,1.0,1.19047619047619,"global_emission_factors.pri_biomass_straw_bales_pr"
15,"DE",2027,"pow_combustion_st_chp_biomass_04",11.656,0.0,0.0,32798.0,2010200.0,3.0682,0.84,0.15,0.0,0.0,0.0,0,"","v1","","","",2.17391304347826,1.0,1.19047619047619,"global_emission_factors.pri_biomass_straw_bales_pr"
16,"DE",2030,"pow_combustion_st_chp_biomass_04",11.656,0.0,0.0,32798.0,2010200.0,3.0682,0.84,0.15,0.0,0.0,0.0,0,"","v1","","","",2.17391304347826,1.0,1.19047619047619,"global_emission_factors.pri_biomass_straw_bales_pr"
17,"DE",2035,"pow_combustion_st_chp_biomass_04",11.656,0.0,0.0,32798.0,2010200.0,3.0682,0.84,0.15,0.0,0.0,0.0,0,"","v1","","","",2.17391304347826,1.0,1.19047619047619,"global_emission_factors.pri_biomass_straw_bales_pr"
18,"DE",2040,"pow_combustion_st_chp_biomass_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.pri_biomass_straw_bales_pr"
19,"DE",2045,"pow_combustion_st_chp_biomass_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.pri_biomass_straw_bales_pr"
20,"DE",2050,"pow_combustion_st_chp_biomass_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.pri_biomass_straw_bales_pr"
21,"DE",2060,"pow_combustion_st_chp_biomass_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.pri_biomass_straw_bales_pr"
22,"DE",2070,"pow_combustion_st_chp_biomass_04",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.pri_biomass_straw_bales_pr"
23,"DE",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
24,"DE",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
25,"DE",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
26,"DE",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
27,"DE",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
28,"DE",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
29,"DE",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
30,"DE",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
31,"DE",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
32,"DE",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
33,"DE",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
34,"AT",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
35,"AT",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
36,"AT",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
37,"AT",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
38,"AT",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
39,"AT",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
40,"AT",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
41,"AT",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
42,"AT",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
43,"AT",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
44,"AT",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
45,"BE",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
46,"BE",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
47,"BE",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
48,"BE",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
49,"BE",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
50,"BE",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
51,"BE",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
52,"BE",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
53,"BE",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
54,"BE",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
55,"BE",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
56,"BG",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
57,"BG",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
58,"BG",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
59,"BG",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
60,"BG",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
61,"BG",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
62,"BG",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
63,"BG",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
64,"BG",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
65,"BG",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
66,"BG",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
67,"CH",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
68,"CH",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
69,"CH",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
70,"CH",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
71,"CH",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
72,"CH",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
73,"CH",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
74,"CH",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
75,"CH",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
76,"CH",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
77,"CH",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
78,"CZ",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
79,"CZ",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
80,"CZ",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
81,"CZ",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
82,"CZ",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
83,"CZ",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
84,"CZ",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
85,"CZ",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
86,"CZ",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
87,"CZ",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
88,"CZ",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
89,"DK",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
90,"DK",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
91,"DK",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
92,"DK",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
93,"DK",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
94,"DK",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
95,"DK",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
96,"DK",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
97,"DK",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
98,"DK",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
99,"DK",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
100,"EE",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
101,"EE",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
