"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_wood_chips_pp","conversion_factor_pri_biomass_wood_chips_pr","conversion_factor_pri_biomass_wood_chips_sr","conversion_factor_pri_biomass_pellets_pp","conversion_factor_pri_biomass_pellets_sr","conversion_factor_pri_biomass_straw_bales_pr","conversion_factor_sec_elec","ef_pri_biomass_wood_chips_pp_emi_co2_f_pow","ef_pri_biomass_wood_chips_pr_emi_co2_f_pow","ef_pri_biomass_wood_chips_sr_emi_co2_f_pow","ef_pri_biomass_pellets_pp_emi_co2_f_pow","ef_pri_biomass_pellets_sr_emi_co2_f_pow","ef_pri_biomass_straw_bales_pr_emi_co2_f_pow"
99,"ES",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
100,"FI",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
101,"FI",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
102,"FI",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
103,"FI",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
104,"FI",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
105,"FI",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
106,"FI",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
107,"FI",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
108,"FI",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
109,"FI",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
110,"FI",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
111,"FR",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
112,"FR",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
113,"FR",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
114,"FR",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
115,"FR",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
116,"FR",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
117,"FR",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
118,"FR",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
119,"FR",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
120,"FR",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
121,"FR",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
122,"GB",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
123,"GB",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
124,"GB",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
125,"GB",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
126,"GB",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
127,"GB",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
128,"GB",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
129,"GB",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
130,"GB",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
131,"GB",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
132,"GB",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
133,"GR",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
134,"GR",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
135,"GR",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
136,"GR",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
137,"GR",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
138,"GR",2035,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1943136.22057797,41944.8231822809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,2.54777070063694,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
139,"GR",2040,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41490.2593345619,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,2.53164556962025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
140,"GR",2045,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,41045.4422452809,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,2.51572327044025,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
141,"GR",2050,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
142,"GR",2060,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
143,"GR",2070,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1887618.04284717,40600.625156,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5,2.5,2.5,2.5,2.5,2.5,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
144,"HU",2020,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2220727.10923197,50220.3925760007,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,2.88424984710996,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
145,"HU",2021,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2198519.83813965,45527.7892484003,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,2.68323661380152,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
146,"HU",2024,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2131898.02486269,43181.4875846001,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,2.5928831672105,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
147,"HU",2027,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,2065276.21158573,44745.6886938002,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,2.65242716085413,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
148,"HU",2030,"pow_combustion_st_biomass_1",0.0,100000.0,0.0,1998654.39830877,42399.38703,3.76807656702128,0.0,0.0,0.0,40,"","v1","","","",2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,1.0,"global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_biomass_straw_bales_pr"
