"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_methane","conversion_factor_pri_cbm","conversion_factor_sec_elec","ef_sec_methane_emi_co2_f_pow","ef_pri_cbm_emi_co2_f_pow"
350,"IT",2050,"pow_combustion_st_methane_0_ag",1281.0,0.0,0.0,48974.292760645,2280342.08443239,4.05264372902905,0.0,0.0,0.0,0,"","v1","","","",1.89259703138502,1.89259703138502,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
351,"IT",2060,"pow_combustion_st_methane_0_ag",1130.0,0.0,0.0,48906.407814336,2280342.08443239,4.38038638662497,0.0,0.0,0.0,0,"","v1","","","",1.9038119703861,1.9038119703861,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
352,"IT",2070,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
353,"LT",2020,"pow_combustion_st_methane_0_ag",588.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.51477429900666,2.51477429900666,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
354,"LT",2021,"pow_combustion_st_methane_0_ag",588.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.51477429900666,2.51477429900666,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
355,"LT",2024,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
356,"LT",2027,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
357,"LT",2030,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
358,"LT",2035,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
359,"LT",2040,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
360,"LT",2045,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
361,"LT",2050,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
362,"LT",2060,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
363,"LT",2070,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
364,"NL",2020,"pow_combustion_st_methane_0_ag",520.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.41207074417949,2.41207074417949,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
365,"NL",2021,"pow_combustion_st_methane_0_ag",496.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.40847784200385,2.40847784200385,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
366,"NL",2024,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
367,"NL",2027,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
368,"NL",2030,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
369,"NL",2035,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
370,"NL",2040,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
371,"NL",2045,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
372,"NL",2050,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
373,"NL",2060,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
374,"NL",2070,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
375,"RO",2020,"pow_combustion_st_methane_0_ag",657.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.55334628272422,2.55334628272422,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
376,"RO",2021,"pow_combustion_st_methane_0_ag",461.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.53752621468242,2.53752621468242,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
377,"RO",2024,"pow_combustion_st_methane_0_ag",206.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.52016129032258,2.52016129032258,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
378,"RO",2027,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
379,"RO",2030,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
380,"RO",2035,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
381,"RO",2040,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
382,"RO",2045,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
383,"RO",2050,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
384,"RO",2060,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
385,"RO",2070,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
386,"SE",2020,"pow_combustion_st_methane_0_ag",88.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.36071765816808,2.36071765816808,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
387,"SE",2021,"pow_combustion_st_methane_0_ag",88.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.36071765816808,2.36071765816808,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
388,"SE",2024,"pow_combustion_st_methane_0_ag",88.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.36071765816808,2.36071765816808,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
389,"SE",2027,"pow_combustion_st_methane_0_ag",88.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.36071765816808,2.36071765816808,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
390,"SE",2030,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
391,"SE",2035,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
392,"SE",2040,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
393,"SE",2045,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
394,"SE",2050,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
395,"SE",2060,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
396,"SE",2070,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
397,"SK",2020,"pow_combustion_st_methane_0_ag",216.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.44798041615667,2.44798041615667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
398,"SK",2021,"pow_combustion_st_methane_0_ag",216.0,0.0,0.0,49482.30593501,2280342.08443239,1.6,0.0,0.0,0.0,0,"","v1","","","",2.44798041615667,2.44798041615667,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
399,"SK",2024,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
400,"SK",2027,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
401,"SK",2030,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
402,"SK",2035,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
403,"SK",2040,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
404,"SK",2045,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
405,"SK",2050,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
406,"SK",2060,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
407,"SK",2070,"pow_combustion_st_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
