"id","region","year","type","availability_constant","efficiency","cost_fix_p","cost_inv_p","lifetime","cost_var_e","starting_year","flow_share_fix_pri_envir_heat","flow_share_fix_pri_geoth_heat","flow_share_fix_iip_cooling","flow_share_fix_pri_solar_radiation","flow_share_fix_iip_heat_high","flow_share_fix_exo_space_heat","flow_share_fix_sec_elec_ind","flow_share_up_sec_methane","capacity_p_inst_0","potential_annual_max","flow_share_min_sec_methane","flow_share_min_sec_elec_ind","flow_share_fix_iip_hot_water","flow_share_fix_iip_steam","flow_share_fix_iip_process_heat","flow_share_fix_iip_machine_drive","flow_share_fix_iip_electro_chemicals","flow_share_fix_iip_other_processes","flow_share_fix_exo_cooling_normal","flow_share_fix_iip_pump_fans_compression","flow_share_fix_iip_lighting","flow_share_fix_iip_heat_kiln","flow_share_fix_iip_other_sugar_ind_heat","bandwidth_type","version","method","source","comment"
875,"DE",2021,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
876,"DE",2024,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
877,"DE",2027,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
878,"DE",2030,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
879,"DE",2035,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
880,"DE",2040,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
881,"DE",2045,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
882,"DE",2050,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
883,"DE",2060,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
884,"DE",2070,"ind_other_ind_boiler_space_heat_gas_1",0.15,0.9335,19.0,345.5,18.75,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
885,"DE",2021,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
886,"DE",2024,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
887,"DE",2027,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
888,"DE",2030,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
889,"DE",2035,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
890,"DE",2040,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
891,"DE",2045,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
892,"DE",2050,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
893,"DE",2060,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
894,"DE",2070,"ind_other_ind_boiler_space_heat_heating_oil_0",0.15,0.77,"","",20.0,"","","","","","","","","","",2.060598796,"","","","","","","","","","","","","","","","","","",""
895,"DE",2021,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
896,"DE",2024,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
897,"DE",2027,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
898,"DE",2030,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
899,"DE",2035,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
900,"DE",2040,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
901,"DE",2045,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
902,"DE",2050,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
903,"DE",2060,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
904,"DE",2070,"ind_other_ind_boiler_space_heat_heating_oil_1",0.15,0.704,15.33166667,250.3966667,19.16666667,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
905,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.25,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
906,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.15,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
907,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
908,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
909,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
910,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
911,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
912,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
913,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
914,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_bio_0",0.1,0.7,"","",20.0,"","","","","","","","","","",2.304226663,"","","","","","","","","","","","","","","","","","",""
915,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.78,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
916,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.85,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
917,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.85,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
918,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
919,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
920,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
921,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
922,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
923,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
924,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_bio_1","",0.875,2.0,300.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
925,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.25,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
926,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.15,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
1127,"DE",2060,"ind_other_light_elc_0","",1.0,"","",5.0,"","","","","","","","","","",3.16,"","","","","","","","","","","","","","","","","","",""
927,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
928,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
929,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
930,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
931,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
932,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
933,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
934,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_gas_0",0.1,0.8,"","",20.0,"","","","","","","",0.9,"","",1.62,"","","",0.72,"","","","","","","","","","","","","","",""
935,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
936,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
937,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
938,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
939,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
940,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
941,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
942,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
943,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
944,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_gas_1",0.15,0.855,4.0,150.0,20.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
945,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
946,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
947,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
948,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
949,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
950,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
951,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
952,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
953,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
954,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
955,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
956,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
957,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,1700.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
958,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_h2_1",0.15,0.855,4.0,150.0,20.0,"",2030.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
959,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
960,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
961,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
962,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
963,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
1128,"DE",2070,"ind_other_light_elc_0","",1.0,"","",5.0,"","","","","","","","","","",3.16,"","","","","","","","","","","","","","","","","","",""
964,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
965,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
966,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
967,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
968,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_0",0.25,0.75,"","",20.0,"","","","","","","",0.77,"","",0.38,"","","",0.6,"","","","","","","","","","","","","","",""
969,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
970,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
971,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
972,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
973,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
974,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
975,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
976,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
977,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
978,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_heating_oil_1",0.15,0.765,4.0,170.0,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
979,"DE",2021,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
980,"DE",2024,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
981,"DE",2027,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
982,"DE",2030,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
983,"DE",2035,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
984,"DE",2040,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
985,"DE",2045,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
986,"DE",2050,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
987,"DE",2060,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
988,"DE",2070,"ind_other_ind_boiler_space_heat_hot_water_lpg_1",0.15,0.765,6.6,330.2,15.0,"",2021.0,"","","","","",0.76,"","","","","","","","","","","","","","","","","","","","","",""
989,"DE",2021,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
990,"DE",2024,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
991,"DE",2027,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
992,"DE",2030,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
993,"DE",2035,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
994,"DE",2040,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
995,"DE",2045,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
996,"DE",2050,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
997,"DE",2060,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
998,"DE",2070,"ind_other_ind_boiler_space_heat_lpg_0",0.15,0.75,"","",20.0,"","","","","","","","","","",0.0,"","","","","","","","","","","","","","","","","","",""
999,"DE",2021,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1000,"DE",2024,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1001,"DE",2027,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1002,"DE",2030,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1003,"DE",2035,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1004,"DE",2040,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1005,"DE",2045,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1006,"DE",2050,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1007,"DE",2060,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1008,"DE",2070,"ind_other_ind_boiler_space_heat_lpg_1",0.15,0.7575,20.0,382.0,20.0,"",2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1009,"DE",2021,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1010,"DE",2024,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1011,"DE",2027,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1012,"DE",2030,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1013,"DE",2035,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1014,"DE",2040,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1015,"DE",2045,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1016,"DE",2050,"ind_other_ind_boiler_sugar_heat_bio_1",0.328767123,0.65,6.0,320.0,30.0,0.6,2021.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
