"id","region","year","type","availability_constant","efficiency","cost_fix_p","cost_inv_p","lifetime","conversion_factor_me3_space_heating","conversion_factor_me3_hot_water","conversion_factor_me3_space_cooling","flow_share_fix_me3_space_heating","flow_share_fix_me3_hot_water","flow_share_fix_me3_space_cooling","flow_share_fix_sec_elec","flow_share_fix_pri_solar_radiation","flow_share_fix_pri_envir_heat","flow_share_fix_pri_geoth_heat","flow_share_fix_pri_natural_gas","flow_share_fix_sec_heating_oil","starting_year","bandwidth_type","version","method","source","comment"
116,"DE",2040,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,54.31529444,1207,20.0,0.0,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.26,0.0,0.0,0.0,2020.0,"","","","",""
117,"DE",2045,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,54.89544715,1220,20.0,0.0,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.26,0.0,0.0,0.0,2020.0,"","","","",""
118,"DE",2050,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,55.02291428,1223,20.0,0.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.29,0.0,0.0,0.0,2020.0,"","","","",""
119,"DE",2060,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,55.02291428,1223,20.0,0.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.29,0.0,0.0,0.0,2020.0,"","","","",""
120,"DE",2070,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,55.02291428,1223,20.0,0.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.29,0.0,0.0,0.0,2020.0,"","","","",""
121,"DE",2015,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,42.10132754,936,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
122,"DE",2020,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,44.92973248,998,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
123,"DE",2025,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,45.64095732,1014,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
124,"DE",2030,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,48.69475674,1082,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
125,"DE",2035,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,50.94318926,1132,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
126,"DE",2040,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,49.55966935,1101,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
127,"DE",2045,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,50.03824124,1112,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
128,"DE",2050,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,50.14329054,1114,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
129,"DE",2060,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,50.14329054,1114,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
130,"DE",2070,"hea_hh_me1_heater_hp_gas_1",1.0,0.0,50.14329054,1114,16.0,1.0,0.0,1.04,0.7,0.0,0.3,0.0,0.0,0.303501946,0.0,0.0,0.0,2020.0,"","","","",""
131,"DE",2015,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,21.26796758,851,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
132,"DE",2020,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,22.5944688,904,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
133,"DE",2025,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,23.8306444,953,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
134,"DE",2030,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,25.18691016,1007,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
135,"DE",2035,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,26.08099405,1043,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
136,"DE",2040,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,26.95923194,1078,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
137,"DE",2045,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,27.21446945,1089,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
138,"DE",2050,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,27.27054633,1091,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
139,"DE",2060,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,27.27054633,1091,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
140,"DE",2070,"hea_hh_me1_heater_hp_gro_1",1.0,0.0,27.27054633,1091,20.0,0.93,0.0,4.0,0.6,0.0,0.4,0.0,0.0,0.0,0.692640693,0.0,0.0,2015.0,"","","","",""
141,"DE",2015,"hea_hh_me1_water_heating_boil_et_1",1.0,0.945,2.27,87,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
142,"DE",2020,"hea_hh_me1_water_heating_boil_et_1",1.0,0.95,2.25,86,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
143,"DE",2030,"hea_hh_me1_water_heating_boil_et_1",1.0,0.96,2.25,86,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
